movieId,title,genres,year,genres_list,genres_str
1017,Swiss Family Robinson,Adventure|Children's,1960,"['Adventure', ""Children's""]",Adventure Children's
1018,That Darn Cat!,Children's|Comedy|Mystery,1965,"[""Children's"", 'Comedy', 'Mystery']",Children's Comedy Mystery
1019,"20,000 Leagues Under the Sea",Adventure|Children's|Fantasy|Sci-Fi,1954,"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",Adventure Children's Fantasy Sci-Fi
1020,Cool Runnings,Comedy,1993,['Comedy'],Comedy
1021,Angels in the Outfield,Children's|Comedy,1994,"[""Children's"", 'Comedy']",Children's Comedy
1022,Cinderella,Animation|Children's|Musical,1950,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
1023,Winnie the Pooh and the Blustery Day,Animation|Children's,1968,"['Animation', ""Children's""]",Animation Children's
1024,"Three Caballeros, The",Animation|Children's|Musical,1945,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
1025,"Sword in the Stone, The",Animation|Children's,1963,"['Animation', ""Children's""]",Animation Children's
1026,So Dear to My Heart,Children's|Drama,1949,"[""Children's"", 'Drama']",Children's Drama
1027,Robin Hood: Prince of Thieves,Drama,1991,['Drama'],Drama
1028,Mary Poppins,Children's|Comedy|Musical,1964,"[""Children's"", 'Comedy', 'Musical']",Children's Comedy Musical
1029,Dumbo,Animation|Children's|Musical,1941,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
1030,Pete's Dragon,Adventure|Animation|Children's|Musical,1977,"['Adventure', 'Animation', ""Children's"", 'Musical']",Adventure Animation Children's Musical
1031,Bedknobs and Broomsticks,Adventure|Children's|Musical,1971,"['Adventure', ""Children's"", 'Musical']",Adventure Children's Musical
1032,Alice in Wonderland,Animation|Children's|Musical,1951,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
1033,"Fox and the Hound, The",Animation|Children's,1981,"['Animation', ""Children's""]",Animation Children's
1034,Freeway,Crime,1996,['Crime'],Crime
1035,"Sound of Music, The",Musical,1965,['Musical'],Musical
1036,Die Hard,Action|Thriller,1988,"['Action', 'Thriller']",Action Thriller
1037,"Lawnmower Man, The",Action|Sci-Fi|Thriller,1992,"['Action', 'Sci-Fi', 'Thriller']",Action Sci-Fi Thriller
1038,Unhook the Stars,Drama,1996,['Drama'],Drama
1039,Synthetic Pleasures,Documentary,1995,['Documentary'],Documentary
1040,"Secret Agent, The",Drama,1996,['Drama'],Drama
1041,Secrets & Lies,Drama,1996,['Drama'],Drama
1042,That Thing You Do!,Comedy,1996,['Comedy'],Comedy
1043,To Gillian on Her 37th Birthday,Drama|Romance,1996,"['Drama', 'Romance']",Drama Romance
1044,Surviving Picasso,Drama,1996,['Drama'],Drama
1045,Love Is All There Is,Comedy|Drama,1996,"['Comedy', 'Drama']",Comedy Drama
1046,Beautiful Thing,Drama|Romance,1996,"['Drama', 'Romance']",Drama Romance
1047,"Long Kiss Goodnight, The",Action|Thriller,1996,"['Action', 'Thriller']",Action Thriller
1049,"Ghost and the Darkness, The",Action|Adventure,1996,"['Action', 'Adventure']",Action Adventure
1050,Looking for Richard,Documentary|Drama,1996,"['Documentary', 'Drama']",Documentary Drama
1051,Trees Lounge,Drama,1996,['Drama'],Drama
1052,"Proprietor, The",Drama,1996,['Drama'],Drama
1053,Normal Life,Crime|Drama,1996,"['Crime', 'Drama']",Crime Drama
1054,Get on the Bus,Drama,1996,['Drama'],Drama
1055,Shadow Conspiracy,Thriller,1997,['Thriller'],Thriller
1056,Jude,Drama,1996,['Drama'],Drama
1057,Everyone Says I Love You,Comedy|Musical|Romance,1996,"['Comedy', 'Musical', 'Romance']",Comedy Musical Romance
1058,Bitter Sugar (Azucar Amargo),Drama,1996,['Drama'],Drama
1059,William Shakespeare's Romeo and Juliet,Drama|Romance,1996,"['Drama', 'Romance']",Drama Romance
1060,Swingers,Comedy|Drama,1996,"['Comedy', 'Drama']",Comedy Drama
1061,Sleepers,Crime|Drama,1996,"['Crime', 'Drama']",Crime Drama
1062,"Sunchaser, The",Drama,1996,['Drama'],Drama
1063,Johns,Drama,1996,['Drama'],Drama
1064,Aladdin and the King of Thieves,Animation|Children's|Comedy,1996,"['Animation', ""Children's"", 'Comedy']",Animation Children's Comedy
1065,"Woman in Question, The",Mystery,1950,['Mystery'],Mystery
1066,Shall We Dance?,Comedy|Musical|Romance,1937,"['Comedy', 'Musical', 'Romance']",Comedy Musical Romance
1067,"Damsel in Distress, A",Comedy|Musical|Romance,1937,"['Comedy', 'Musical', 'Romance']",Comedy Musical Romance
1068,Crossfire,Crime|Film-Noir,1947,"['Crime', 'Film-Noir']",Crime Film-Noir
1069,"Murder, My Sweet",Film-Noir|Thriller,1944,"['Film-Noir', 'Thriller']",Film-Noir Thriller
1070,Macao,Adventure,1952,['Adventure'],Adventure
1071,For the Moment,Romance|War,1994,"['Romance', 'War']",Romance War
1073,Willy Wonka and the Chocolate Factory,Adventure|Children's|Comedy|Fantasy,1971,"['Adventure', ""Children's"", 'Comedy', 'Fantasy']",Adventure Children's Comedy Fantasy
1075,"Sexual Life of the Belgians, The",Comedy,1994,['Comedy'],Comedy
1076,"Innocents, The",Thriller,1961,['Thriller'],Thriller
1077,Sleeper,Comedy|Sci-Fi,1973,"['Comedy', 'Sci-Fi']",Comedy Sci-Fi
1078,Bananas,Comedy|War,1971,"['Comedy', 'War']",Comedy War
1079,"Fish Called Wanda, A",Comedy,1988,['Comedy'],Comedy
1080,Monty Python's Life of Brian,Comedy,1979,['Comedy'],Comedy
1081,Victor/Victoria,Comedy|Musical,1982,"['Comedy', 'Musical']",Comedy Musical
1082,"Candidate, The",Drama,1972,['Drama'],Drama
1083,"Great Race, The",Comedy|Musical,1965,"['Comedy', 'Musical']",Comedy Musical
1084,Bonnie and Clyde,Crime|Drama,1967,"['Crime', 'Drama']",Crime Drama
1085,"Old Man and the Sea, The",Adventure|Drama,1958,"['Adventure', 'Drama']",Adventure Drama
1086,Dial M for Murder,Mystery|Thriller,1954,"['Mystery', 'Thriller']",Mystery Thriller
1087,Madame Butterfly,Musical,1995,['Musical'],Musical
1088,Dirty Dancing,Musical|Romance,1987,"['Musical', 'Romance']",Musical Romance
1089,Reservoir Dogs,Crime|Thriller,1992,"['Crime', 'Thriller']",Crime Thriller
1090,Platoon,Drama|War,1986,"['Drama', 'War']",Drama War
1091,Weekend at Bernie's,Comedy,1989,['Comedy'],Comedy
1092,Basic Instinct,Mystery|Thriller,1992,"['Mystery', 'Thriller']",Mystery Thriller
1093,"Doors, The",Drama|Musical,1991,"['Drama', 'Musical']",Drama Musical
1094,"Crying Game, The",Drama|Romance|War,1992,"['Drama', 'Romance', 'War']",Drama Romance War
1095,Glengarry Glen Ross,Drama,1992,['Drama'],Drama
1096,Sophie's Choice,Drama,1982,['Drama'],Drama
1097,E.T. the Extra-Terrestrial,Children's|Drama|Fantasy|Sci-Fi,1982,"[""Children's"", 'Drama', 'Fantasy', 'Sci-Fi']",Children's Drama Fantasy Sci-Fi
1098,"Search for One-eye Jimmy, The",Comedy,1996,['Comedy'],Comedy
1099,"Christmas Carol, A",Drama,1938,['Drama'],Drama
1100,Days of Thunder,Action|Romance,1990,"['Action', 'Romance']",Action Romance
1101,Top Gun,Action|Romance,1986,"['Action', 'Romance']",Action Romance
1102,American Strays,Action,1996,['Action'],Action
1103,Rebel Without a Cause,Drama,1955,['Drama'],Drama
1104,"Streetcar Named Desire, A",Drama,1951,['Drama'],Drama
1105,Children of the Corn IV: The Gathering,Horror,1996,['Horror'],Horror
1106,"Leopard Son, The",Documentary,1996,['Documentary'],Documentary
1107,Loser,Comedy,1991,['Comedy'],Comedy
1108,Prerokbe Ognja,Documentary,1995,['Documentary'],Documentary
1109,Charm's Incidents,Drama,1996,['Drama'],Drama
1110,Bird of Prey,Action,1996,['Action'],Action
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary,1996,['Documentary'],Documentary
1112,Palookaville,Action|Drama,1996,"['Action', 'Drama']",Action Drama
1113,"Associate, The",Comedy,1996,['Comedy'],Comedy
1114,"Funeral, The",Drama,1996,['Drama'],Drama
1115,Sleepover,Comedy|Drama,1995,"['Comedy', 'Drama']",Comedy Drama
1116,"Single Girl, A (La Fille Seule)",Drama,1995,['Drama'],Drama
1117,"Eighth Day, The (Le Huitième jour )",Drama,1996,['Drama'],Drama
1118,Tashunga,Adventure|Western,1995,"['Adventure', 'Western']",Adventure Western
1119,Drunks,Drama,1997,['Drama'],Drama
1120,"People vs. Larry Flynt, The",Drama,1996,['Drama'],Drama
1121,Glory Daze,Drama,1996,['Drama'],Drama
1122,Plutonium Circus,Documentary,1995,['Documentary'],Documentary
1123,"Perfect Candidate, A",Documentary,1996,['Documentary'],Documentary
1124,On Golden Pond,Drama,1981,['Drama'],Drama
1125,"Return of the Pink Panther, The",Comedy,1974,['Comedy'],Comedy
1126,Drop Dead Fred,Comedy|Fantasy,1991,"['Comedy', 'Fantasy']",Comedy Fantasy
1127,"Abyss, The",Action|Adventure|Sci-Fi|Thriller,1989,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Action Adventure Sci-Fi Thriller
1128,"Fog, The",Horror,1980,['Horror'],Horror
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,1981,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Action Adventure Sci-Fi Thriller
1130,"Howling, The",Horror,1980,['Horror'],Horror
1131,Jean de Florette,Drama,1986,['Drama'],Drama
1132,Manon of the Spring (Manon des sources),Drama,1986,['Drama'],Drama
1133,Talking About Sex,Comedy|Drama,1994,"['Comedy', 'Drama']",Comedy Drama
1134,Johnny 100 Pesos,Action|Drama,1993,"['Action', 'Drama']",Action Drama
1135,Private Benjamin,Comedy,1980,['Comedy'],Comedy
1136,Monty Python and the Holy Grail,Comedy,1974,['Comedy'],Comedy
1137,Hustler White,Romance,1996,['Romance'],Romance
1138,Dadetown,Documentary,1995,['Documentary'],Documentary
1139,Everything Relative,Drama,1996,['Drama'],Drama
1140,Entertaining Angels: The Dorothy Day Story,Drama,1996,['Drama'],Drama
1141,Hoogste tijd,Drama,1995,['Drama'],Drama
1142,Get Over It,Drama,1996,['Drama'],Drama
1143,Three Lives and Only One Death,Comedy,1996,['Comedy'],Comedy
1144,"Line King: Al Hirschfeld, The",Documentary,1996,['Documentary'],Documentary
1145,Snowriders,Documentary,1996,['Documentary'],Documentary
1146,Curtis's Charm,Comedy|Drama,1995,"['Comedy', 'Drama']",Comedy Drama
1147,When We Were Kings,Documentary,1996,['Documentary'],Documentary
1148,"Wrong Trousers, The",Animation|Comedy,1993,"['Animation', 'Comedy']",Animation Comedy
1149,JLG/JLG - autoportrait de décembre,Documentary|Drama,1994,"['Documentary', 'Drama']",Documentary Drama
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,1982,['Drama'],Drama
1151,Faust,Animation|Comedy|Thriller,1994,"['Animation', 'Comedy', 'Thriller']",Animation Comedy Thriller
1152,He Walked by Night,Crime|Film-Noir|Thriller,1948,"['Crime', 'Film-Noir', 'Thriller']",Crime Film-Noir Thriller
1153,Raw Deal,Film-Noir,1948,['Film-Noir'],Film-Noir
1154,T-Men,Film-Noir,1947,['Film-Noir'],Film-Noir
1155,"Invitation, The (Zaproszenie)",Drama,1986,['Drama'],Drama
1156,"Children Are Watching us, The (Bambini ci guardano, I)",Drama,1942,['Drama'],Drama
1157,"Symphonie pastorale, La",Drama,1946,['Drama'],Drama
1158,Here Comes Cookie,Comedy,1935,['Comedy'],Comedy
1159,Love in Bloom,Romance,1935,['Romance'],Romance
1160,Six of a Kind,Comedy,1934,['Comedy'],Comedy
1161,"Tin Drum, The (Blechtrommel, Die)",Drama,1979,['Drama'],Drama
1162,"Ruling Class, The",Comedy,1972,['Comedy'],Comedy
1163,Mina Tannenbaum,Drama,1994,['Drama'],Drama
1164,Two or Three Things I Know About Her,Drama,1966,['Drama'],Drama
1165,"Bloody Child, The",Drama|Thriller,1996,"['Drama', 'Thriller']",Drama Thriller
1166,Farmer & Chase,Comedy,1995,['Comedy'],Comedy
1167,Dear God,Comedy,1996,['Comedy'],Comedy
1168,Bad Moon,Horror,1996,['Horror'],Horror
1169,American Dream,Documentary,1990,['Documentary'],Documentary
1170,Best of the Best 3: No Turning Back,Action,1995,['Action'],Action
1171,Bob Roberts,Comedy,1992,['Comedy'],Comedy
1172,Cinema Paradiso,Comedy|Drama|Romance,1988,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
1173,"Cook the Thief His Wife & Her Lover, The",Drama,1989,['Drama'],Drama
1174,Grosse Fatigue,Comedy,1994,['Comedy'],Comedy
1175,Delicatessen,Comedy|Sci-Fi,1991,"['Comedy', 'Sci-Fi']",Comedy Sci-Fi
1176,"Double Life of Veronique, The (La Double Vie de Véronique)",Drama,1991,['Drama'],Drama
1177,Enchanted April,Drama,1991,['Drama'],Drama
1178,Paths of Glory,Drama|War,1957,"['Drama', 'War']",Drama War
1179,"Grifters, The",Crime|Drama|Film-Noir,1990,"['Crime', 'Drama', 'Film-Noir']",Crime Drama Film-Noir
1180,Hear My Song,Comedy,1991,['Comedy'],Comedy
1181,"Shooter, The",Action,1995,['Action'],Action
1183,"English Patient, The",Drama|Romance|War,1996,"['Drama', 'Romance', 'War']",Drama Romance War
1184,Mediterraneo,Comedy|War,1991,"['Comedy', 'War']",Comedy War
1185,My Left Foot,Drama,1989,['Drama'],Drama
1186,"Sex, Lies, and Videotape",Drama,1989,['Drama'],Drama
1187,Passion Fish,Drama,1992,['Drama'],Drama
1188,Strictly Ballroom,Comedy|Romance,1992,"['Comedy', 'Romance']",Comedy Romance
1189,"Thin Blue Line, The",Documentary,1988,['Documentary'],Documentary
1190,Tie Me Up! Tie Me Down!,Drama,1990,['Drama'],Drama
1191,Madonna: Truth or Dare,Documentary,1991,['Documentary'],Documentary
1192,Paris Is Burning,Documentary,1990,['Documentary'],Documentary
1193,One Flew Over the Cuckoo's Nest,Drama,1975,['Drama'],Drama
1194,Up in Smoke,Comedy,1978,['Comedy'],Comedy
1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Drama|Sci-Fi|War,1980,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'War']",Action Adventure Drama Sci-Fi War
1197,"Princess Bride, The",Action|Adventure|Comedy|Romance,1987,"['Action', 'Adventure', 'Comedy', 'Romance']",Action Adventure Comedy Romance
1198,Raiders of the Lost Ark,Action|Adventure,1981,"['Action', 'Adventure']",Action Adventure
1199,Brazil,Sci-Fi,1985,['Sci-Fi'],Sci-Fi
1200,Aliens,Action|Sci-Fi|Thriller|War,1986,"['Action', 'Sci-Fi', 'Thriller', 'War']",Action Sci-Fi Thriller War
1201,"Good, The Bad and The Ugly, The",Action|Western,1966,"['Action', 'Western']",Action Western
1202,Withnail and I,Comedy,1987,['Comedy'],Comedy
1203,12 Angry Men,Drama,1957,['Drama'],Drama
1204,Lawrence of Arabia,Adventure|War,1962,"['Adventure', 'War']",Adventure War
1205,"Transformers: The Movie, The",Action|Animation|Children's|Sci-Fi|Thriller|War,1986,"['Action', 'Animation', ""Children's"", 'Sci-Fi', 'Thriller', 'War']",Action Animation Children's Sci-Fi Thriller War
1206,"Clockwork Orange, A",Sci-Fi,1971,['Sci-Fi'],Sci-Fi
1207,To Kill a Mockingbird,Drama,1962,['Drama'],Drama
1208,Apocalypse Now,Drama|War,1979,"['Drama', 'War']",Drama War
1209,Once Upon a Time in the West,Western,1969,['Western'],Western
1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Romance|Sci-Fi|War,1983,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",Action Adventure Romance Sci-Fi War
1211,Wings of Desire (Der Himmel über Berlin),Comedy|Drama|Romance,1987,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
1212,"Third Man, The",Mystery|Thriller,1949,"['Mystery', 'Thriller']",Mystery Thriller
1213,GoodFellas,Crime|Drama,1990,"['Crime', 'Drama']",Crime Drama
1214,Alien,Action|Horror|Sci-Fi|Thriller,1979,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Action Horror Sci-Fi Thriller
1215,Army of Darkness,Action|Adventure|Comedy|Horror|Sci-Fi,1993,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi']",Action Adventure Comedy Horror Sci-Fi
1216,"Big Blue, The (Le Grand Bleu)",Adventure|Romance,1988,"['Adventure', 'Romance']",Adventure Romance
1217,Ran,Drama|War,1985,"['Drama', 'War']",Drama War
1218,"Killer, The (Die xue shuang xiong)",Action|Thriller,1989,"['Action', 'Thriller']",Action Thriller
1219,Psycho,Horror|Thriller,1960,"['Horror', 'Thriller']",Horror Thriller
1220,"Blues Brothers, The",Action|Comedy|Musical,1980,"['Action', 'Comedy', 'Musical']",Action Comedy Musical
1221,"Godfather: Part II, The",Action|Crime|Drama,1974,"['Action', 'Crime', 'Drama']",Action Crime Drama
1222,Full Metal Jacket,Action|Drama|War,1987,"['Action', 'Drama', 'War']",Action Drama War
1223,"Grand Day Out, A",Animation|Comedy,1992,"['Animation', 'Comedy']",Animation Comedy
1224,Henry V,Drama|War,1989,"['Drama', 'War']",Drama War
1225,Amadeus,Drama,1984,['Drama'],Drama
1226,"Quiet Man, The",Comedy|Romance,1952,"['Comedy', 'Romance']",Comedy Romance
1227,Once Upon a Time in America,Crime|Drama|Thriller,1984,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller
1228,Raging Bull,Drama,1980,['Drama'],Drama
1230,Annie Hall,Comedy|Romance,1977,"['Comedy', 'Romance']",Comedy Romance
1231,"Right Stuff, The",Drama,1983,['Drama'],Drama
1232,Stalker,Mystery|Sci-Fi,1979,"['Mystery', 'Sci-Fi']",Mystery Sci-Fi
1233,"Boat, The (Das Boot)",Action|Drama|War,1981,"['Action', 'Drama', 'War']",Action Drama War
1234,"Sting, The",Comedy|Crime,1973,"['Comedy', 'Crime']",Comedy Crime
1235,Harold and Maude,Comedy,1971,['Comedy'],Comedy
1236,Trust,Comedy|Drama,1990,"['Comedy', 'Drama']",Comedy Drama
1237,"Seventh Seal, The (Sjunde inseglet, Det)",Drama,1957,['Drama'],Drama
1238,Local Hero,Comedy,1983,['Comedy'],Comedy
1240,"Terminator, The",Action|Sci-Fi|Thriller,1984,"['Action', 'Sci-Fi', 'Thriller']",Action Sci-Fi Thriller
1241,Braindead,Comedy|Horror,1992,"['Comedy', 'Horror']",Comedy Horror
1242,Glory,Action|Drama|War,1989,"['Action', 'Drama', 'War']",Action Drama War
1243,Rosencrantz and Guildenstern Are Dead,Comedy|Drama,1990,"['Comedy', 'Drama']",Comedy Drama
1244,Manhattan,Comedy|Drama|Romance,1979,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance
1245,Miller's Crossing,Drama,1990,['Drama'],Drama
1246,Dead Poets Society,Drama,1989,['Drama'],Drama
1247,"Graduate, The",Drama|Romance,1967,"['Drama', 'Romance']",Drama Romance
1248,Touch of Evil,Crime|Film-Noir|Thriller,1958,"['Crime', 'Film-Noir', 'Thriller']",Crime Film-Noir Thriller
1249,Nikita (La Femme Nikita),Thriller,1990,['Thriller'],Thriller
1250,"Bridge on the River Kwai, The",Drama|War,1957,"['Drama', 'War']",Drama War
1251,8 1/2,Drama,1963,['Drama'],Drama
1252,Chinatown,Film-Noir|Mystery|Thriller,1974,"['Film-Noir', 'Mystery', 'Thriller']",Film-Noir Mystery Thriller
1253,"Day the Earth Stood Still, The",Drama|Sci-Fi,1951,"['Drama', 'Sci-Fi']",Drama Sci-Fi
1254,"Treasure of the Sierra Madre, The",Adventure,1948,['Adventure'],Adventure
1255,Bad Taste,Comedy|Horror,1987,"['Comedy', 'Horror']",Comedy Horror
1256,Duck Soup,Comedy|War,1933,"['Comedy', 'War']",Comedy War
1257,Better Off Dead...,Comedy,1985,['Comedy'],Comedy
1258,"Shining, The",Horror,1980,['Horror'],Horror
1259,Stand by Me,Adventure|Comedy|Drama,1986,"['Adventure', 'Comedy', 'Drama']",Adventure Comedy Drama
1260,M,Crime|Film-Noir|Thriller,1931,"['Crime', 'Film-Noir', 'Thriller']",Crime Film-Noir Thriller
1261,Evil Dead II (Dead By Dawn),Action|Adventure|Comedy|Horror,1987,"['Action', 'Adventure', 'Comedy', 'Horror']",Action Adventure Comedy Horror
1262,"Great Escape, The",Adventure|War,1963,"['Adventure', 'War']",Adventure War
1263,"Deer Hunter, The",Drama|War,1978,"['Drama', 'War']",Drama War
1264,Diva,Action|Drama|Mystery|Romance|Thriller,1981,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",Action Drama Mystery Romance Thriller
1265,Groundhog Day,Comedy|Romance,1993,"['Comedy', 'Romance']",Comedy Romance
1266,Unforgiven,Western,1992,['Western'],Western
1267,"Manchurian Candidate, The",Film-Noir|Thriller,1962,"['Film-Noir', 'Thriller']",Film-Noir Thriller
1268,Pump Up the Volume,Drama,1990,['Drama'],Drama
1269,Arsenic and Old Lace,Comedy|Mystery|Thriller,1944,"['Comedy', 'Mystery', 'Thriller']",Comedy Mystery Thriller
1270,Back to the Future,Comedy|Sci-Fi,1985,"['Comedy', 'Sci-Fi']",Comedy Sci-Fi
1271,Fried Green Tomatoes,Drama,1991,['Drama'],Drama
1272,Patton,Drama|War,1970,"['Drama', 'War']",Drama War
1273,Down by Law,Comedy|Drama,1986,"['Comedy', 'Drama']",Comedy Drama
1274,Akira,Adventure|Animation|Sci-Fi|Thriller,1988,"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']",Adventure Animation Sci-Fi Thriller
1275,Highlander,Action|Adventure,1986,"['Action', 'Adventure']",Action Adventure
1276,Cool Hand Luke,Comedy|Drama,1967,"['Comedy', 'Drama']",Comedy Drama
1277,Cyrano de Bergerac,Action|Drama|Romance,1990,"['Action', 'Drama', 'Romance']",Action Drama Romance
1278,Young Frankenstein,Comedy|Horror,1974,"['Comedy', 'Horror']",Comedy Horror
1279,Night on Earth,Comedy|Drama,1991,"['Comedy', 'Drama']",Comedy Drama
1280,Raise the Red Lantern,Drama,1991,['Drama'],Drama
1281,"Great Dictator, The",Comedy,1940,['Comedy'],Comedy
1282,Fantasia,Animation|Children's|Musical,1940,"['Animation', ""Children's"", 'Musical']",Animation Children's Musical
1283,High Noon,Western,1952,['Western'],Western
1284,"Big Sleep, The",Film-Noir|Mystery,1946,"['Film-Noir', 'Mystery']",Film-Noir Mystery
1285,Heathers,Comedy,1989,['Comedy'],Comedy
1286,Somewhere in Time,Drama|Romance,1980,"['Drama', 'Romance']",Drama Romance
1287,Ben-Hur,Action|Adventure|Drama,1959,"['Action', 'Adventure', 'Drama']",Action Adventure Drama
1288,This Is Spinal Tap,Comedy|Drama|Musical,1984,"['Comedy', 'Drama', 'Musical']",Comedy Drama Musical
1289,Koyaanisqatsi,Documentary|War,1983,"['Documentary', 'War']",Documentary War
1290,Some Kind of Wonderful,Drama|Romance,1987,"['Drama', 'Romance']",Drama Romance
1291,Indiana Jones and the Last Crusade,Action|Adventure,1989,"['Action', 'Adventure']",Action Adventure
1292,Being There,Comedy,1979,['Comedy'],Comedy
1293,Gandhi,Drama,1982,['Drama'],Drama
1294,M*A*S*H,Comedy|War,1970,"['Comedy', 'War']",Comedy War
1295,"Unbearable Lightness of Being, The",Drama,1988,['Drama'],Drama
1296,"Room with a View, A",Drama|Romance,1986,"['Drama', 'Romance']",Drama Romance
1297,Real Genius,Comedy,1985,['Comedy'],Comedy
1298,Pink Floyd - The Wall,Drama|Musical|War,1982,"['Drama', 'Musical', 'War']",Drama Musical War
1299,"Killing Fields, The",Drama|War,1984,"['Drama', 'War']",Drama War
1300,My Life as a Dog (Mitt liv som hund),Drama,1985,['Drama'],Drama
1301,Forbidden Planet,Sci-Fi,1956,['Sci-Fi'],Sci-Fi
1302,Field of Dreams,Drama,1989,['Drama'],Drama
1303,"Man Who Would Be King, The",Adventure,1975,['Adventure'],Adventure
1304,Butch Cassidy and the Sundance Kid,Action|Comedy|Western,1969,"['Action', 'Comedy', 'Western']",Action Comedy Western
1305,"Paris, Texas",Drama,1984,['Drama'],Drama
1306,Until the End of the World (Bis ans Ende der Welt),Drama|Sci-Fi,1991,"['Drama', 'Sci-Fi']",Drama Sci-Fi
1307,When Harry Met Sally...,Comedy|Romance,1989,"['Comedy', 'Romance']",Comedy Romance
1308,I Shot a Man in Vegas,Comedy,1995,['Comedy'],Comedy
1309,Parallel Sons,Drama|Romance,1995,"['Drama', 'Romance']",Drama Romance
1310,Hype!,Documentary,1996,['Documentary'],Documentary
1311,Santa with Muscles,Comedy,1996,['Comedy'],Comedy
1312,Female Perversions,Drama,1996,['Drama'],Drama
1313,Mad Dog Time,Crime,1996,['Crime'],Crime
1314,Breathing Room,Romance,1996,['Romance'],Romance
1315,Paris Was a Woman,Documentary,1995,['Documentary'],Documentary
1316,Anna,Drama,1996,['Drama'],Drama
1317,I'm Not Rappaport,Comedy,1996,['Comedy'],Comedy
1318,Blue Juice,Comedy|Drama,1995,"['Comedy', 'Drama']",Comedy Drama
1319,Kids of Survival,Documentary,1993,['Documentary'],Documentary
1320,Alien³,Action|Horror|Sci-Fi|Thriller,1992,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Action Horror Sci-Fi Thriller
1321,"American Werewolf in London, An",Horror,1981,['Horror'],Horror
1322,Amityville 1992: It's About Time,Horror,1992,['Horror'],Horror
1323,Amityville 3-D,Horror,1983,['Horror'],Horror
1324,Amityville: Dollhouse,Horror,1996,['Horror'],Horror
1325,Amityville: A New Generation,Horror,1993,['Horror'],Horror
1326,Amityville II: The Possession,Horror,1982,['Horror'],Horror
1327,"Amityville Horror, The",Horror,1979,['Horror'],Horror
1328,"Amityville Curse, The",Horror,1990,['Horror'],Horror
1329,Blood For Dracula (Andy Warhol's Dracula),Horror,1974,['Horror'],Horror
1330,April Fool's Day,Comedy|Horror,1986,"['Comedy', 'Horror']",Comedy Horror
1331,Audrey Rose,Horror,1977,['Horror'],Horror
1332,"Believers, The",Horror|Thriller,1987,"['Horror', 'Thriller']",Horror Thriller
1333,"Birds, The",Horror,1963,['Horror'],Horror
1334,"Blob, The",Horror|Sci-Fi,1958,"['Horror', 'Sci-Fi']",Horror Sci-Fi
1335,Blood Beach,Action|Horror,1981,"['Action', 'Horror']",Action Horror
1336,Body Parts,Horror,1991,['Horror'],Horror
1337,"Body Snatcher, The",Horror,1945,['Horror'],Horror
1339,Bram Stoker's Dracula,Horror|Romance,1992,"['Horror', 'Romance']",Horror Romance
1340,Bride of Frankenstein,Horror,1935,['Horror'],Horror
1341,Burnt Offerings,Horror,1976,['Horror'],Horror
1342,Candyman,Horror,1992,['Horror'],Horror
1343,Cape Fear,Thriller,1991,['Thriller'],Thriller
1344,Cape Fear,Film-Noir|Thriller,1962,"['Film-Noir', 'Thriller']",Film-Noir Thriller
1345,Carrie,Horror,1976,['Horror'],Horror
1346,Cat People,Horror,1982,['Horror'],Horror
1347,"Nightmare on Elm Street, A",Horror,1984,['Horror'],Horror
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,1922,['Horror'],Horror
1349,Nosferatu a Venezia,Horror,1986,['Horror'],Horror
1350,"Omen, The",Horror,1976,['Horror'],Horror
1351,Blood & Wine,Drama,1997,['Drama'],Drama
1352,Albino Alligator,Crime|Thriller,1996,"['Crime', 'Thriller']",Crime Thriller
1353,"Mirror Has Two Faces, The",Comedy|Romance,1996,"['Comedy', 'Romance']",Comedy Romance
1354,Breaking the Waves,Drama,1996,['Drama'],Drama
1355,Nightwatch,Horror|Thriller,1997,"['Horror', 'Thriller']",Horror Thriller
1356,Star Trek: First Contact,Action|Adventure|Sci-Fi,1996,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi
